series,year,label,url,fmt,measure,grain,filename
membership,2007,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200735internet.pdf,pdf,other,unknown,ed59017200735internet.pdf
membership,2007,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200736internet.xls,xls,other,unknown,ed59017200736internet.xls
membership,2007,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200737internet.pdf,pdf,other,unknown,ed59017200737internet.pdf
membership,2007,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200738internet.xls,xls,other,unknown,ed59017200738internet.xls
membership,2007,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200739internet.pdf,pdf,other,unknown,ed59017200739internet.pdf
membership,2007,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200740internet.xls,xls,other,unknown,ed59017200740internet.xls
membership,2007,"PK-12 Free and Reduced Lunch Eligibility by County, District and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200741internet.pdf,pdf,other,unknown,ed59017200741internet.pdf
membership,2007,"PK-12 Free and Reduced Lunch Eligibility by County, District and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200742internet.xls,xls,other,unknown,ed59017200742internet.xls
membership,2007,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200743internet.pdf,pdf,other,unknown,ed59017200743internet.pdf
membership,2007,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200744internet.xls,xls,other,unknown,ed59017200744internet.xls
membership,2007,Pupil Counts by Grade Comparisons (1987-1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200745internet.pdf,pdf,other,unknown,ed59017200745internet.pdf
membership,2007,Pupil Counts by Grade Comparisons (1987-1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200746internet.xls,xls,other,unknown,ed59017200746internet.xls
membership,2007,Pupil Counts by Race/Ethnicity Comparisons (1987-1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200747internet.pdf,pdf,other,unknown,ed59017200747internet.pdf
membership,2007,Pupil Counts by Race/Ethnicity Comparisons (1987-1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200748internet.xls,xls,other,unknown,ed59017200748internet.xls
membership,2007,Membership Trends for Elementary Schools (1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200749internet.pdf,pdf,other,unknown,ed59017200749internet.pdf
membership,2007,Membership Trends for Elementary Schools (1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200750internet.xls,xls,other,unknown,ed59017200750internet.xls
membership,2007,Membership Trends for Secondary Schools (1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200751internet.pdf,pdf,other,unknown,ed59017200751internet.pdf
membership,2007,Membership Trends for Secondary Schools (1997-2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200752internet.xls,xls,other,unknown,ed59017200752internet.xls
membership,2007,Pupil Counts by Year (1987 through 2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200753internet.pdf,pdf,other,unknown,ed59017200753internet.pdf
membership,2007,Pupil Counts by Year (1987 through 2007),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200754internet.xls,xls,other,unknown,ed59017200754internet.xls
membership,2007,"Fall 2007 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Public School ",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200755internet.pdf,pdf,other,unknown,ed59017200755internet.pdf
membership,2007,"Fall 2007 Pupil Membership by County, District, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200756internet.pdf,pdf,other,unknown,ed59017200756internet.pdf
membership,2007,"Fall 2007 Pupil Membership by County, District, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200757internet.xls,xls,other,unknown,ed59017200757internet.xls
membership,2007,"Fall 2007 Pupil Membership by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200758internet.pdf,pdf,other,unknown,ed59017200758internet.pdf
membership,2007,"Fall 2007 Pupil Membership by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200759internet.xls,xls,other,unknown,ed59017200759internet.xls
membership,2007,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200761internet.pdf,pdf,enrollment,school,ed59017200761internet.pdf
membership,2007,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200762internet.xls,xls,enrollment,school,ed59017200762internet.xls
membership,2007,"Fall 2007 Percent Minority by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200763internet.pdf,pdf,other,unknown,ed59017200763internet.pdf
membership,2007,"Fall 2007 Percent Minority by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2007/ed59017200764internet.xls,xls,other,unknown,ed59017200764internet.xls
membership,2008,Membership Trends for Non-Public Schools (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200801internet.pdf,pdf,other,unknown,ed59017200801internet.pdf
membership,2008,Membership Trends for Non-Public Schools (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200802internet.xls,xls,other,unknown,ed59017200802internet.xls
membership,2008,Data Request Form,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200804internet.pdf,pdf,other,unknown,ed59017200804internet.pdf
membership,2008,District Level Data Denver Metro Area Student Enrollment Increase from 1998 to 2008,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200805internet.pdf,pdf,other,unknown,ed59017200805internet.pdf
membership,2008,District Level Data Denver Metro Area Student Enrollment Increase from 1998 to 2008,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200806internet.xls,xls,other,unknown,ed59017200806internet.xls
membership,2008,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200807internet.pdf,pdf,other,unknown,ed59017200807internet.pdf
membership,2008,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200808internet.xls,xls,other,unknown,ed59017200808internet.xls
membership,2008,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200809internet.pdf,pdf,other,unknown,ed59017200809internet.pdf
membership,2008,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200810internet.xls,xls,other,unknown,ed59017200810internet.xls
membership,2008,Non-Public School Membership Fall 2008 Non-Public School Membership by Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200811internet.xls,xls,other,unknown,ed59017200811internet.xls
membership,2008,"Fall 2008 Percent Minority by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200813internet.pdf,pdf,other,unknown,ed59017200813internet.pdf
membership,2008,"Fall 2008 Percent Minority by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200814internet.xls,xls,other,unknown,ed59017200814internet.xls
membership,2008,"Fall 2008 Pupil Membership by County, District, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200815internet.pdf,pdf,other,unknown,ed59017200815internet.pdf
membership,2008,"Fall 2008 Pupil Membership by County, District, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200816internet.xls,xls,other,unknown,ed59017200816internet.xls
membership,2008,"Fall 2008 Pupil Membership by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200817internet.pdf,pdf,other,unknown,ed59017200817internet.pdf
membership,2008,"Fall 2008 Pupil Membership by School, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200818internet.xls,xls,other,unknown,ed59017200818internet.xls
membership,2008,"K-12 Free and Reduced Lunch Eligibility by County, District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200820internet.pdf,pdf,other,unknown,ed59017200820internet.pdf
membership,2008,"K-12 Free and Reduced Lunch Eligibility by County, District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200821internet.xls,xls,other,unknown,ed59017200821internet.xls
membership,2008,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200822internet.pdf,pdf,other,unknown,ed59017200822internet.pdf
membership,2008,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200823internet.xls,xls,other,unknown,ed59017200823internet.xls
membership,2008,5-Year Trend Data (District Level) Membership Trends for American Indian Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200824internet.pdf,pdf,other,unknown,ed59017200824internet.pdf
membership,2008,5-Year Trend Data (District Level) Membership Trends for American Indian Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200825internet.xls,xls,other,unknown,ed59017200825internet.xls
membership,2008,Membership Trends for Black Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200826internet.pdf,pdf,other,unknown,ed59017200826internet.pdf
membership,2008,Membership Trends for Black Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200827internet.xls,xls,other,unknown,ed59017200827internet.xls
membership,2008,Membership Trends for District Totals (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200828internet.pdf,pdf,other,unknown,ed59017200828internet.pdf
membership,2008,Membership Trends for District Totals (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200829internet.xls,xls,other,unknown,ed59017200829internet.xls
membership,2008,Membership Trends for Elementary Schools (1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200830internet.pdf,pdf,other,unknown,ed59017200830internet.pdf
membership,2008,Membership Trends for Elementary Schools (1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200831internet.xls,xls,other,unknown,ed59017200831internet.xls
membership,2008,Membership Trends for Hispanic Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200832internet.pdf,pdf,other,unknown,ed59017200832internet.pdf
membership,2008,Membership Trends for Hispanic Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200833internet.xls,xls,other,unknown,ed59017200833internet.xls
membership,2008,Membership Trends for Secondary Schools (1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200834internet.pdf,pdf,other,unknown,ed59017200834internet.pdf
membership,2008,Membership Trends for Secondary Schools (1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200835internet.xls,xls,other,unknown,ed59017200835internet.xls
membership,2008,Membership Trends for White Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200836internet.pdf,pdf,other,unknown,ed59017200836internet.pdf
membership,2008,Membership Trends for White Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200837internet.xls,xls,other,unknown,ed59017200837internet.xls
membership,2008,Membership Trends for Asian Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200838internet.pdf,pdf,other,unknown,ed59017200838internet.pdf
membership,2008,Membership Trends for Asian Students (2004-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200839internet.xls,xls,other,unknown,ed59017200839internet.xls
membership,2008,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200840internet.pdf,pdf,other,unknown,ed59017200840internet.pdf
membership,2008,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200841internet.xls,xls,other,unknown,ed59017200841internet.xls
membership,2008,"PK-12 Free and Reduced Lunch Eligibility by County, District and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200842internet.pdf,pdf,other,unknown,ed59017200842internet.pdf
membership,2008,"PK-12 Free and Reduced Lunch Eligibility by County, District and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200843internet.xls,xls,other,unknown,ed59017200843internet.xls
membership,2008,Pupil Counts by Grade Comparisons (1988-1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200844internet.pdf,pdf,other,unknown,ed59017200844internet.pdf
membership,2008,Pupil Counts by Grade Comparisons (1988-1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200845internet.xls,xls,other,unknown,ed59017200845internet.xls
membership,2008,Pupil Counts by Race/Ethnicity Comparisons (1988-1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200846internet.pdf,pdf,other,unknown,ed59017200846internet.pdf
membership,2008,Pupil Counts by Race/Ethnicity Comparisons (1988-1998-2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200847internet.xls,xls,other,unknown,ed59017200847internet.xls
membership,2008,Pupil Counts by Year (1988 through 2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200848internet.pdf,pdf,other,unknown,ed59017200848internet.pdf
membership,2008,Pupil Counts by Year (1988 through 2008),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200849internet.xls,xls,other,unknown,ed59017200849internet.xls
membership,2008,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200850internet.pdf,pdf,other,unknown,ed59017200850internet.pdf
membership,2008,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200851internet.xls,xls,other,unknown,ed59017200851internet.xls
membership,2008,Pupil Membership by District and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200852internet.pdf,pdf,other,unknown,ed59017200852internet.pdf
membership,2008,Pupil Membership by District and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200853internet.xls,xls,other,unknown,ed59017200853internet.xls
membership,2008,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200854internet.pdf,pdf,other,unknown,ed59017200854internet.pdf
membership,2008,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200855internet.xls,xls,other,unknown,ed59017200855internet.xls
membership,2008,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200856internet.pdf,pdf,other,unknown,ed59017200856internet.pdf
membership,2008,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200857internet.xls,xls,other,unknown,ed59017200857internet.xls
membership,2008,Pupil Membership by Instructional Program,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200858internet.pdf,pdf,other,unknown,ed59017200858internet.pdf
membership,2008,Pupil Membership by Instructional Program,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200859internet.xls,xls,other,unknown,ed59017200859internet.xls
membership,2008,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200860internet.pdf,pdf,enrollment,school,ed59017200860internet.pdf
membership,2008,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200861internet.xls,xls,enrollment,school,ed59017200861internet.xls
membership,2008,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2004 to Fall 2008)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200862internet.pdf,pdf,other,unknown,ed59017200862internet.pdf
membership,2008,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2004 to Fall 2008)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200863internet.xls,xls,other,unknown,ed59017200863internet.xls
membership,2008,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200864internet.pdf,pdf,other,unknown,ed59017200864internet.pdf
membership,2008,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2008/ed59017200865internet.xls,xls,other,unknown,ed59017200865internet.xls
membership,2009,2019-2020 Home Based Education Trend Data,https://ed.cde.state.co.us/fs/resource-manager/view/97d5896e-ca87-42f1-a8d0-c6e014e4c360,xlsx,other,unknown,Home_Based_Education_2009-2019_0.xlsx
membership,2009,2020-21 Home Based Education Trend Data,https://ed.cde.state.co.us/fs/resource-manager/view/e2eef555-40ae-47f6-b2e3-a77af3cf4981,xlsx,other,unknown,Home_Based_Education_2009-2020_2xlsx.xlsx
membership,2009,2021-22 Home Based Education Trend Data,https://ed.cde.state.co.us/fs/resource-manager/view/9c2567f6-8eca-47cb-9d7b-a69f70249a11,xlsx,other,unknown,Home_Based_Education_2009-2021_0.xlsx
membership,2009,2022-23 Home Based Education Trend Data,https://ed.cde.state.co.us/fs/resource-manager/view/1c1344b8-163b-4555-98e2-a5c3675d4b46,xlsx,other,unknown,Home_Based_Education_2009-2022_0.xlsx
membership,2009,2023-24 Home Based Education Trend Data (XLSX),https://ed.cde.state.co.us/fs/resource-manager/view/c37176e4-6458-47de-a44b-d401ee8e0aa1,xlsx,other,unknown,Home_Based_Education_2009-2023_0.xlsx
membership,2009,Membership Trends for Non-Public Schools (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200901internet.pdf,pdf,other,unknown,ed59017200901internet.pdf
membership,2009,Membership Trends for Non-Public Schools (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200902internet.xls,xls,other,unknown,ed59017200902internet.xls
membership,2009,District Level Data Denver Metro Area Student Enrollment Increase from 1999 to 2009,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200903internet.pdf,pdf,other,unknown,ed59017200903internet.pdf
membership,2009,District Level Data Denver Metro Area Student Enrollment Increase from 1999 to 2009,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200904internet.xls,xls,other,unknown,ed59017200904internet.xls
membership,2009,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200905internet.pdf,pdf,other,unknown,ed59017200905internet.pdf
membership,2009,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200906internet.xls,xls,other,unknown,ed59017200906internet.xls
membership,2009,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200907internet.pdf,pdf,other,unknown,ed59017200907internet.pdf
membership,2009,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200908internet.xlsx,xlsx,other,unknown,ed59017200908internet.xlsx
membership,2009,Non-Public School Membership Fall 2009 Non-Public School Membership by Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200910internet.xls,xls,other,unknown,ed59017200910internet.xls
membership,2009,"Fall 2009 Pupil Membership by County, District, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200911internet.pdf,pdf,other,unknown,ed59017200911internet.pdf
membership,2009,"Fall 2009 Pupil Membership by County, District, Ethnicity, Gender & Grade Level",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200912internet.xls,xls,other,unknown,ed59017200912internet.xls
membership,2009,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200913internet.pdf,pdf,other,unknown,ed59017200913internet.pdf
membership,2009,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200914internet.xls,xls,other,unknown,ed59017200914internet.xls
membership,2009,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200915internet.pdf,pdf,other,unknown,ed59017200915internet.pdf
membership,2009,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200916internet.xls,xls,other,unknown,ed59017200916internet.xls
membership,2009,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2005 to Fall 2009)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200917internet.pdf,pdf,other,unknown,ed59017200917internet.pdf
membership,2009,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2005 to Fall 2009)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200918internet.xls,xls,other,unknown,ed59017200918internet.xls
membership,2009,"K-12 Free and Reduced Lunch Eligibility by County, District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200919internet.pdf,pdf,other,unknown,ed59017200919internet.pdf
membership,2009,"K-12 Free and Reduced Lunch Eligibility by County, District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200920internet.xls,xls,other,unknown,ed59017200920internet.xls
membership,2009,5-Year Trend Data (District Level) Membership Trends for American Indian Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200921internet.pdf,pdf,other,unknown,ed59017200921internet.pdf
membership,2009,5-Year Trend Data (District Level) Membership Trends for American Indian Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200922internet.xls,xls,other,unknown,ed59017200922internet.xls
membership,2009,Membership Trends for Asian Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200923internet.pdf,pdf,other,unknown,ed59017200923internet.pdf
membership,2009,Membership Trends for Asian Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200924internet.xls,xls,other,unknown,ed59017200924internet.xls
membership,2009,Membership Trends for Black Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200925internet.pdf,pdf,other,unknown,ed59017200925internet.pdf
membership,2009,Membership Trends for Black Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200926internet.xls,xls,other,unknown,ed59017200926internet.xls
membership,2009,Membership Trends for District Totals (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200927internet.pdf,pdf,other,unknown,ed59017200927internet.pdf
membership,2009,Membership Trends for District Totals (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200928internet.xls,xls,other,unknown,ed59017200928internet.xls
membership,2009,Membership Trends for Elementary Schools (1999-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200929internet.pdf,pdf,other,unknown,ed59017200929internet.pdf
membership,2009,Membership Trends for Elementary Schools (1999-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200930internet.xls,xls,other,unknown,ed59017200930internet.xls
membership,2009,Membership Trends for Hispanic Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200931internet.pdf,pdf,other,unknown,ed59017200931internet.pdf
membership,2009,Membership Trends for Hispanic Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200932internet.xls,xls,other,unknown,ed59017200932internet.xls
membership,2009,Membership Trends for Secondary Schools (1999-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200933internet.pdf,pdf,other,unknown,ed59017200933internet.pdf
membership,2009,Membership Trends for Secondary Schools (1999-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200934internet.xls,xls,other,unknown,ed59017200934internet.xls
membership,2009,Membership Trends for White Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200935internet.pdf,pdf,other,unknown,ed59017200935internet.pdf
membership,2009,Membership Trends for White Students (2005-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200936internet.xls,xls,other,unknown,ed59017200936internet.xls
membership,2009,"PK-12 Free and Reduced Lunch Eligibility by County, District and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200937internet.pdf,pdf,other,unknown,ed59017200937internet.pdf
membership,2009,"PK-12 Free and Reduced Lunch Eligibility by County, District and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200938internet.xls,xls,other,unknown,ed59017200938internet.xls
membership,2009,"Fall 2009 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Public School ",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200939internet.pdf,pdf,other,unknown,ed59017200939internet.pdf
membership,2009,Pupil Counts by Grade Comparisons (1989-2009-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200940internet.pdf,pdf,other,unknown,ed59017200940internet.pdf
membership,2009,Pupil Counts by Grade Comparisons (1989-2009-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200941internet.xls,xls,other,unknown,ed59017200941internet.xls
membership,2009,Pupil Counts by Race/Ethnicity Comparisons (1989-2009-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200942internet.pdf,pdf,other,unknown,ed59017200942internet.pdf
membership,2009,Pupil Counts by Race/Ethnicity Comparisons (1989-2009-2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200943internet.xls,xls,other,unknown,ed59017200943internet.xls
membership,2009,Pupil Counts by Year (1989 through 2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200944internet.pdf,pdf,other,unknown,ed59017200944internet.pdf
membership,2009,Pupil Counts by Year (1989 through 2009),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200945internet.xls,xls,other,unknown,ed59017200945internet.xls
membership,2009,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2009/ed59017200946internet.pdf,pdf,other,unknown,ed59017200946internet.pdf
